Name,URL,Longitude,Latitude,Country
O' Donell's Rock Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3380,-8.184647,54.266464,IE
Knockarena Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3381,-8.574269,54.258756,IE
Benlevy Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3382,-9.409656,53.528500,IE
Fanore Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3383,-9.274992,53.112528,IE
Arra Mountain Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3384,-8.394283,52.846689,IE
Slievenamon Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3385,-7.560961,52.427458,IE
Knockagh Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3386,-5.879133,54.711011,GB
Beixalis Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3387,1.553564,42.531033,AD
Serre do Dume Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3388,-27.114164,38.713075,PT
Ceara Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3389,-25.810944,37.873561,PT
Mamites Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3390,-25.816672,37.863536,PT
Ponta de Feiraria Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3391,-25.850392,37.858264,PT
Sete Cidades Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3392,-25.758897,37.847783,PT
Falesia das Feteiras Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3393,-25.770392,37.787369,PT
Pastinhos Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3394,-25.654606,37.802686,PT
Serra Gorda Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3395,-25.683447,37.789114,PT
Populo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3396,-25.626025,37.751153,PT
Barrosa Startplatz 3,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3397,-25.493231,37.761478,PT
Praia de Santa Barbara Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3398,-25.543886,37.817619,PT
Praia de Monte Verde Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3399,-25.527119,37.822197,PT
Mata dos Valados Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3400,-25.429750,37.792344,PT
Pico da Vigia Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3401,-25.391108,37.824039,PT
Pico da Cruz Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3402,-25.437511,37.745892,PT
Senhora da Paz Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3403,-25.430956,37.728103,PT
Salto do Cavalo Startplatz 3,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3404,-25.288353,37.790200,PT
Faial da Terra Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3405,-25.204250,37.738319,PT
Planalto dos Graminhais Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3406,-25.256678,37.797511,PT
Pedreira Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3407,-25.157989,37.802939,PT
Ponira Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3408,17.227194,44.735600,BA
Gostilju Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3409,18.198989,44.660108,BA
Ruj Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3410,18.120744,44.627483,BA
Gradina Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3411,16.957206,44.616747,BA
Manjaca Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3412,16.971978,44.592483,BA
Gornja Zenica Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3413,17.913711,44.180933,BA
Vrila Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3414,17.280508,43.958514,BA
Lib Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3415,17.311678,43.650781,BA
Blidinje Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3416,17.490989,43.618139,BA
Gljiva Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3417,18.374153,42.734944,BA
Hanklit Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3418,8.751939,56.895167,DK
Knud Strand Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3420,8.777258,56.658514,DK
Ulberg Klint Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3421,9.314669,56.623733,DK
Gyldendal Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3422,8.717142,56.578278,DK
Toftum Bjerge Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3423,8.554742,56.561597,DK
Gjerrild Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3425,10.855961,56.519103,DK
Bovberg Fyr Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3426,8.117828,56.513000,DK
Ebeltoft Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3427,10.656178,56.162961,DK
Hotel Marselis Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3428,10.214489,56.127308,DK
Gilbjerg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3429,12.265850,56.125539,DK
Heatherhill Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3431,12.147825,56.092667,DK
Marup Havn Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3435,10.545417,55.938347,DK
Halk Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3439,9.642911,55.178072,DK
Halnaes Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3440,9.984397,55.171900,DK
Klitmöller Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3442,8.510983,57.050342,DK
Golden Beach Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3443,34.550394,35.645439,CY
Kyrenia Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3444,33.242256,35.311694,CY
Pachyammos Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3445,32.599119,35.163886,CY
Moutti tou Dia Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3446,32.955253,35.048114,CY
Potamia Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3447,33.431022,35.057444,CY
Avdellero Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3448,33.568719,35.021442,CY
Vouyies Nord Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3449,33.514244,35.012894,CY
Vouyies Süd Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3450,33.515744,35.011011,CY
Pipis Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3451,33.428589,34.935919,CY
Koutellorotsos Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3452,33.317364,34.912256,CY
Panayia Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3453,32.682761,34.845867,CY
Stavrovouni Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3454,33.437294,34.887711,CY
Kalo Chorio Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3455,33.020342,34.863278,CY
Dora Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3456,32.742386,34.799233,CY
Epilas Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3457,33.198561,34.774461,CY
Zapalo Bay Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3458,32.853814,34.673111,CY
Curium Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3459,32.881914,34.668583,CY
Pissouri Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3460,32.742153,34.671131,CY
Gänsberg West-Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3461,10.057222,50.142222,DE
Klaipeda Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3464,21.104486,55.677186,LT
Juodkrante Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3465,21.094842,55.460186,LT
Kursiu Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3466,21.112897,55.501247,LT
Nida Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3468,20.988906,55.288906,LT
Netoniai Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3469,23.721858,54.940292,LT
Kernave Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3471,24.854844,54.881575,LT
Molovata Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3475,29.085106,47.364731,MD
Roghi Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3476,29.166136,47.335153,MD
Trebujeni Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3477,28.961636,47.310019,MD
Ramno Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3478,21.459028,42.157764,MK
Vodno Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3479,21.391122,41.965342,MK
Novaselani Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3480,21.424914,41.404225,MK
Krusevo Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3481,21.255958,41.340056,MK
Sliva Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3482,21.577608,41.244739,MK
Novoselani (2) Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3483,21.387758,41.222156,MK
Galicica Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3484,20.812456,40.954206,MK
Porto Santo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3486,-16.380639,33.030719,PT
Ribeira da Janela Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3487,-17.152892,32.848164,PT
Sao Jorge Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3488,-16.925750,32.828494,PT
Ponta do Pargo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3489,-17.256686,32.816069,PT
Fanal Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3490,-17.139258,32.810661,PT
Pargo de Cha Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3491,-17.256961,32.810133,PT
Faja da Ovelha Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3492,-17.233894,32.770567,PT
Praia da Maiata Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3493,-16.822253,32.767100,PT
Bica da Cana Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3494,-17.067331,32.766694,PT
Rabacal Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3495,-17.131989,32.752258,PT
Prazeres Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3496,-17.212086,32.749397,PT
Lamaceiros Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3497,-16.836275,32.745569,PT
Paul da Serra Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3498,-17.104428,32.744772,PT
Canhas Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3499,-17.101347,32.740989,PT
Pico do Areeiro Sul Startplatz 3,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3500,-16.928128,32.736128,PT
Arco da Calheta Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3501,-17.135719,32.724903,PT
Chao da Lagoa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3502,-16.913908,32.706586,PT
Cabo Girao Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3503,-17.008967,32.656197,PT
Pico da Cruz Startplatz Madeira,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3504,-16.939306,32.642064,PT
Aggtelek Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3505,20.520222,48.467567,HU
Sajokapolna Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3506,20.701511,48.198333,HU
Legyesbenye Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3507,21.114486,48.163064,HU
Tokaj Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3508,21.381797,48.119364,HU
Nagy-Eged Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3510,20.411572,47.929142,HU
Nyikom Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3511,19.761283,47.910097,HU
Dunakanyar Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3513,19.143444,47.831283,HU
Gyöngyös Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3515,19.969550,47.792628,HU
Kilatas Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3516,18.693864,47.706781,HU
Csolnok Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3517,18.708858,47.688825,HU
Pilisszanto Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3518,18.873958,47.686425,HU
Tardos Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3520,18.435472,47.653422,HU
Kively Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3521,18.984889,47.622564,HU
Vertesszölös Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3523,18.408178,47.619167,HU
Obuda Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3524,19.002683,47.555836,HU
Hamasharta Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3525,18.989250,47.552175,HU
Mor Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3527,18.251981,47.370597,HU
Berhegy Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3530,18.078206,47.212306,HU
Csobanc Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3532,17.504100,46.870839,HU
Nagykanizsa Schlepp,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3534,16.958336,46.882567,HU
Kövagoszölös Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3536,18.127000,46.097272,HU
Nagyharsany Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3537,18.409067,45.855247,HU
Mojkovac Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3538,19.503797,42.951244,ME
Krnovo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3539,19.145836,42.879878,ME
Dizdarica Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3540,18.578514,42.486911,ME
Budva Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3541,18.891436,42.302008,ME
Vrsuta Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3542,19.085400,42.153242,ME
Vrsac Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3543,21.325094,45.123178,RS
Gucevo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3544,19.175350,44.489944,RS
Rajak Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3545,20.236658,44.144158,RS
Ovcar Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3546,20.213489,43.896472,RS
Zlatibor Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3547,19.697078,43.702686,RS
Tupiznica Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3548,22.151950,43.701831,RS
Zlatibor Vojska Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3549,19.777800,43.644964,RS
Zlatibor Oxen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3550,19.777764,43.636053,RS
Arilje Majic Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3551,20.103244,43.649458,RS
Munica Voda Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3552,20.250869,43.580822,RS
Prijepolje Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3553,19.653808,43.403839,RS
Schulungsgelände Gländfeld,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3555,13.088611,48.903056,DE
Knez Selo Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3557,22.004394,43.369769,RS
Sicevo Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3558,22.092561,43.356639,RS
Niska Banja Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3559,22.008708,43.285328,RS
Korisa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3560,20.795250,42.237689,XK
Mozhajka Startplatz 3,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3562,30.173194,59.694861,RU
Minina Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3564,44.009383,56.330333,RU
Oksky Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3565,43.971192,56.303342,RU
Shveycaria Park Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3566,43.973014,56.277981,RU
Bald Hill Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3571,86.160492,55.378050,RU
Bazandaiha Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3573,90.633992,54.903281,RU
Listvennaya NW Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3574,90.717950,54.821211,RU
Listvennaya NO Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3575,90.771492,54.799308,RU
Ashkul Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3577,59.695675,54.678422,RU
Zhelokhovo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3581,36.153994,54.365992,RU
Funtikovaya Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3582,91.561844,53.743028,RU
Samara Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3583,50.609858,53.729397,RU
Ravilovo Startplatz 1,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3584,58.516539,53.239178,RU
Beliskij Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3585,43.535086,52.917725,RU
Solonovka Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3587,84.588944,51.968447,RU
Rohmanka Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3588,45.754936,51.684892,RU
Kyzyl Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3589,94.209533,51.596011,RU
Saratov Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3590,45.791633,51.437242,RU
Suvorovo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3591,45.698278,50.817639,RU
Kurai Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3592,87.865164,50.307650,RU
Golubitskaya Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3593,37.227806,45.330672,RU
Shize Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3594,38.160817,44.739761,RU
Myskhako Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3595,37.745483,44.653858,RU
Gelendschik Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3596,38.096631,44.588056,RU
Dzhutsa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3597,43.024786,43.969661,RU
Chegem Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3598,43.158628,43.292647,RU
Kittelfjäll Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3599,15.468558,65.257886,SE
Areskutan Startplatz 4,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3600,13.093514,63.431233,SE
Asberget Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3602,18.665106,63.300894,SE
Sysslebäck Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3603,12.902972,60.711167,SE
Branäs Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3604,12.945825,60.652614,SE
Sala Schlepp,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3605,16.630836,59.894700,SE
Sunne Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3606,13.023447,59.801600,SE
Havsten Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3613,11.711475,58.323653,SE
Omberg Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3614,14.661822,58.301397,SE
Lilla Edet Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3616,12.146017,58.148942,SE
Alleberg Ost Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3617,13.609656,58.137442,SE
Alleberg West Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3618,13.597350,58.136156,SE
Brahehus Castle Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3619,14.505217,58.051983,SE
Gränna Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3620,14.484147,58.031917,SE
Hallshuk Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3621,18.748689,57.923994,SE
Rortangen Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3622,11.766264,57.919614,SE
Tjuvkil Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3623,11.717711,57.900597,SE
Grogarnsberget Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3625,18.889211,57.443183,SE
Jastrzebia Gora Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3627,18.301289,54.834975,PL
Wladyslawowo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3628,18.372647,54.810956,PL
Debina Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3629,17.001553,54.637042,PL
Melchelinki Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3630,18.515386,54.605519,PL
Babie Doly Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3631,18.540642,54.581386,PL
Orlowo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3632,18.563550,54.478511,PL
Krynica Morska Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3633,19.402614,54.378628,PL
Stegna Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3634,19.115028,54.346753,PL
Trzesacz Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3635,14.996453,54.078458,PL
Nowe Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3637,18.735475,53.652386,PL
Starogrod Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3638,18.377358,53.295408,PL
Mühlberg Übungshang,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3640,10.848361,50.861028,DE
Bloczek Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3641,18.172919,53.211814,PL
Gora Szybowcowa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3651,15.762736,50.943692,PL
Kolonowka Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3652,20.753275,50.907375,PL
Kowary Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3653,15.867400,50.773392,PL
Kowary Celo Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3654,15.819736,50.754314,PL
Mala Kopa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3655,15.728483,50.748064,PL
Dzikowiec Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3656,16.210808,50.720553,PL
Bukowiec Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3657,16.252869,50.699386,PL
Andrzejowka Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3658,16.276094,50.692019,PL
Mieroszow Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3659,16.209339,50.673017,PL
Czeszka Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3660,16.606436,50.628742,PL
Srebrna Gora Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3662,16.657853,50.570389,PL
Czermna Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3664,16.249722,50.459342,PL
Gora Siewierska Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3665,19.083017,50.395400,PL
Gory Zar Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3667,19.224011,49.787658,PL
Ciencien Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3668,20.141111,49.772506,PL
Orawczaki Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3669,19.223383,49.763775,PL
Dzialy Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3670,21.840442,49.737003,PL
Snieznica Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3671,20.177436,49.716797,PL
Skrzetla Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3672,20.588383,49.715403,PL
Czantoria Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3673,18.776767,49.694200,PL
Szczebel Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3674,20.009533,49.689531,PL
Skrzyczne Startplatz 2,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3675,19.031072,49.687714,PL
Podobina Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3676,20.093353,49.637783,PL
Cergowa Startplatz,https://service.dhv.de/db2/details.php?qi=glp_details&popup=1&item=3677,21.718872,49.531781,PL
